	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.47368421052631576	0.8533333333333334	0.5625	0.6666666666666666	0.6298391812865497	0.6944620378630192
recall	0.5142857142857142	0.7032967032967034	0.7058823529411765	0.6666666666666666	0.6411549235078647	0.6666666666666666
f1-score	0.4931506849315068	0.7710843373493976	0.6260869565217391	0.6666666666666666	0.6301073262675478	0.6743467991751787
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
