	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4	0.7	0.6666666666666666	0.672316384180791	0.5888888888888889	0.6310734463276836
recall	0.11428571428571428	0.8461538461538461	0.7450980392156863	0.672316384180791	0.5685125332184157	0.672316384180791
f1-score	0.17777777777777776	0.7661691542288558	0.7037037037037038	0.672316384180791	0.5492168785701125	0.6318220573216778
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
