	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5833333333333334	0.7383177570093458	0.6739130434782609	0.7005649717514124	0.66518804460698	0.6891138292198217
recall	0.4	0.8681318681318682	0.6078431372549019	0.7005649717514124	0.62532500179559	0.7005649717514124
f1-score	0.4745762711864407	0.797979797979798	0.6391752577319587	0.7005649717514124	0.6372437756327325	0.6882727076385138
support	35.0	91.0	51.0	0.7005649717514124	177.0	177.0
