	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.28125	0.6347826086956522	0.7333333333333333	0.5875706214689266	0.5497886473429952	0.593271002210759
recall	0.2571428571428571	0.8021978021978022	0.43137254901960786	0.5875706214689266	0.49690440278675574	0.5875706214689266
f1-score	0.26865671641791045	0.7087378640776699	0.54320987654321	0.5875706214689266	0.5068681523462635	0.5740216633299352
support	35.0	91.0	51.0	0.5875706214689266	177.0	177.0
