	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4634146341463415	0.7530864197530864	0.5818181818181818	0.632768361581921	0.5994397452392032	0.6464582127987575
recall	0.5428571428571428	0.6703296703296703	0.6274509803921569	0.632768361581921	0.61354593119299	0.632768361581921
f1-score	0.5	0.7093023255813952	0.6037735849056604	0.632768361581921	0.6043586368290185	0.6375082737745517
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
