	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.48	0.7738095238095238	0.5735294117647058	0.655367231638418	0.6091129785247432	0.6580037664783428
recall	0.34285714285714286	0.7142857142857143	0.7647058823529411	0.655367231638418	0.6072829131652661	0.655367231638418
f1-score	0.39999999999999997	0.7428571428571429	0.6554621848739496	0.655367231638418	0.5994397759103641	0.6498789346246974
support	35.0	91.0	51.0	0.655367231638418	177.0	177.0
