	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5483870967741935	0.7525773195876289	0.6326530612244898	0.6836158192090396	0.6445391591954374	0.6776462745311862
recall	0.4857142857142857	0.8021978021978022	0.6078431372549019	0.6836158192090396	0.6319184083889966	0.6836158192090396
f1-score	0.5151515151515151	0.7765957446808511	0.62	0.6836158192090396	0.6372490866107888	0.6797769254026017
support	35.0	91.0	51.0	0.6836158192090396	177.0	177.0
