	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.72	0.8192771084337349	0.5362318840579711	0.6949152542372882	0.6918363308305686	0.7180906381606011
recall	0.5142857142857142	0.7472527472527473	0.7254901960784313	0.6949152542372882	0.6623428858722976	0.6949152542372882
f1-score	0.6	0.7816091954022989	0.6166666666666667	0.6949152542372882	0.6660919540229885	0.6981719592181311
support	35.0	91.0	51.0	0.6949152542372882	177.0	177.0
