	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4666666666666667	0.7551020408163265	0.6530612244897959	0.6779661016949152	0.6249433106575962	0.6686652061954724
recall	0.4	0.8131868131868132	0.6274509803921569	0.6779661016949152	0.6135459311929901	0.6779661016949152
f1-score	0.4307692307692308	0.783068783068783	0.64	0.6779661016949152	0.6179460046126714	0.6721818211083748
support	35.0	91.0	51.0	0.6779661016949152	177.0	177.0
