	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5294117647058824	0.7475728155339806	0.7	0.6949152542372882	0.6589948600799543	0.6907262032672209
recall	0.5142857142857142	0.8461538461538461	0.5490196078431373	0.6949152542372882	0.636486389427566	0.6949152542372882
f1-score	0.5217391304347826	0.7938144329896907	0.6153846153846154	0.6949152542372882	0.6436460596030296	0.6886022505756759
support	35.0	91.0	51.0	0.6949152542372882	177.0	177.0
