	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3953488372093023	0.7340425531914894	0.725	0.6497175141242938	0.6181304634669306	0.6644637380946391
recall	0.4857142857142857	0.7582417582417582	0.5686274509803921	0.6497175141242938	0.6041944983121453	0.6497175141242938
f1-score	0.43589743589743585	0.745945945945946	0.6373626373626374	0.6497175141242938	0.6064020064020065	0.6533502025027449
support	35.0	91.0	51.0	0.6497175141242938	177.0	177.0
