	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4	0.7422680412371134	0.7111111111111111	0.6666666666666666	0.6177930507827415	0.6656104995437513
recall	0.4	0.7912087912087912	0.6274509803921569	0.6666666666666666	0.6062199238669826	0.6666666666666666
f1-score	0.4000000000000001	0.7659574468085107	0.6666666666666666	0.6666666666666666	0.6108747044917258	0.6649837720879914
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
