	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.41509433962264153	0.8289473684210527	0.625	0.6497175141242938	0.6230139026812314	0.6883475277576737
recall	0.6285714285714286	0.6923076923076923	0.5882352941176471	0.6497175141242938	0.6363714716655893	0.6497175141242938
f1-score	0.5000000000000001	0.7544910179640718	0.6060606060606061	0.6497175141242938	0.6201838746748926	0.6613998505300647
support	35.0	91.0	51.0	0.6497175141242938	177.0	177.0
