	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3125	0.6923076923076923	0.7317073170731707	0.632768361581921	0.5788383364602877	0.6285569105691057
recall	0.2857142857142857	0.7912087912087912	0.5882352941176471	0.632768361581921	0.5550527903469079	0.632768361581921
f1-score	0.29850746268656714	0.7384615384615384	0.6521739130434783	0.632768361581921	0.5630476380638613	0.6266024336680635
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
