	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.525	0.7752808988764045	0.625	0.6779661016949152	0.6417602996254682	0.6824890497048182
recall	0.6	0.7582417582417582	0.5882352941176471	0.6779661016949152	0.6488256841198018	0.6779661016949152
f1-score	0.56	0.7666666666666667	0.6060606060606061	0.6779661016949152	0.6442424242424242	0.6795240541003253
support	35.0	91.0	51.0	0.6779661016949152	177.0	177.0
