	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4166666666666667	0.7395833333333334	0.6222222222222222	0.6440677966101694	0.5928240740740741	0.6419138418079097
recall	0.42857142857142855	0.7802197802197802	0.5490196078431373	0.6440677966101694	0.5859369388781154	0.6440677966101694
f1-score	0.4225352112676056	0.7593582887700535	0.5833333333333334	0.6440677966101694	0.5884089444569974	0.6420358004092716
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
