	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.0	0.6428571428571429	0.62	0.632768361581921	0.42095238095238097	0.5091525423728814
recall	0.0	0.8901098901098901	0.6078431372549019	0.632768361581921	0.499317675788264	0.632768361581921
f1-score	0.0	0.7465437788018434	0.6138613861386139	0.632768361581921	0.4534683883134858	0.560691607706424
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
