	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.45714285714285713	0.7926829268292683	0.6	0.6610169491525424	0.6166085946573752	0.6708143861099628
recall	0.45714285714285713	0.7142857142857143	0.7058823529411765	0.6610169491525424	0.6257703081232493	0.6610169491525424
f1-score	0.45714285714285713	0.7514450867052024	0.6486486486486486	0.6610169491525424	0.6190788641655693	0.6636304179166921
support	35.0	91.0	51.0	0.6610169491525424	177.0	177.0
