	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.48717948717948717	0.7525773195876289	0.6585365853658537	0.672316384180791	0.6327644640443233	0.6730010394769198
recall	0.5428571428571428	0.8021978021978022	0.5294117647058824	0.672316384180791	0.6248222365869425	0.672316384180791
f1-score	0.5135135135135135	0.7765957446808511	0.5869565217391304	0.672316384180791	0.625688593311165	0.6699320245628592
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
