	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.425	0.7763157894736842	0.47540983606557374	0.5932203389830508	0.5589085418464194	0.6201448501776808
recall	0.4857142857142857	0.6483516483516484	0.5686274509803921	0.5932203389830508	0.5675644616821087	0.5932203389830508
f1-score	0.45333333333333337	0.7065868263473054	0.5178571428571428	0.5932203389830508	0.5592591008459272	0.6021287127117839
support	35.0	91.0	51.0	0.5932203389830508	177.0	177.0
