	precision	recall	f1-score	support
AGAINST	0.6086956521739131	0.8235294117647058	0.7	51.0
FAVOR	0.8303571428571429	0.768595041322314	0.7982832618025751	121.0
NONE	0.5925925925925926	0.4444444444444444	0.5079365079365079	36.0
accuracy	0.7259615384615384	0.7259615384615384	0.7259615384615384	0.7259615384615384
macro avg	0.6772151292078828	0.6788562991771547	0.668739923246361	208.0
weighted avg	0.7348558936534482	0.7259615384615384	0.7239326392491628	208.0
