	precision	recall	f1-score	support
AGAINST	0.7307692307692307	0.7450980392156863	0.7378640776699028	51.0
FAVOR	0.7941176470588235	0.8925619834710744	0.8404669260700389	121.0
NONE	0.85	0.4722222222222222	0.6071428571428571	36.0
accuracy	0.7836538461538461	0.7836538461538461	0.7836538461538461	0.7836538461538461
macro avg	0.7916289592760181	0.7032940816363277	0.7284912869609329	208.0
weighted avg	0.7882570483814827	0.7836538461538461	0.7749264849653011	208.0
