	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5142857142857142	0.8	0.6153846153846154	0.6892655367231638	0.6432234432234433	0.6903085614950022
recall	0.5142857142857142	0.7912087912087912	0.6274509803921569	0.6892655367231638	0.6443151619622207	0.6892655367231638
f1-score	0.5142857142857142	0.7955801104972374	0.6213592233009709	0.6892655367231638	0.6437416826946408	0.6897576861220233
support	35.0	91.0	51.0	0.6892655367231638	177.0	177.0
