	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4864864864864865	0.7692307692307693	0.6938775510204082	0.6892655367231638	0.6498649355792213	0.6916089385823042
recall	0.5142857142857142	0.7692307692307693	0.6666666666666666	0.6892655367231638	0.65006105006105	0.6892655367231638
f1-score	0.5	0.7692307692307693	0.6799999999999999	0.6892655367231638	0.6497435897435897	0.6902824858757063
support	35.0	91.0	51.0	0.6892655367231638	177.0	177.0
