	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.33962264150943394	0.7721518987341772	0.6888888888888889	0.6214689265536724	0.6002211430441667	0.6626324778021111
recall	0.5142857142857142	0.6703296703296703	0.6078431372549019	0.6214689265536724	0.5974861739567622	0.6214689265536724
f1-score	0.40909090909090906	0.7176470588235294	0.6458333333333334	0.6214689265536724	0.5908571004159239	0.6359410405148191
support	35.0	91.0	51.0	0.6214689265536724	177.0	177.0
