	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.6428571428571429	0.7222222222222222	0.6181818181818182	0.6836158192090396	0.6610870610870611	0.6765508189237003
recall	0.2571428571428571	0.8571428571428571	0.6666666666666666	0.6836158192090396	0.5936507936507937	0.6836158192090396
f1-score	0.36734693877551017	0.7839195979899497	0.6415094339622642	0.6836158192090396	0.5975919902425747	0.6605130361938065
support	35.0	91.0	51.0	0.6836158192090396	177.0	177.0
