	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.38333333333333336	0.7647058823529411	0.6326530612244898	0.5988700564971752	0.5935640923035881	0.6512441134645949
recall	0.6571428571428571	0.5714285714285714	0.6078431372549019	0.5988700564971752	0.6121381886087769	0.5988700564971752
f1-score	0.4842105263157894	0.6540880503144654	0.62	0.5988700564971752	0.5860995255434184	0.6106744689246835
support	35.0	91.0	51.0	0.5988700564971752	177.0	177.0
