	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.375	0.7155963302752294	0.6666666666666666	0.6440677966101694	0.5857543323139653	0.6341483957912196
recall	0.34285714285714286	0.8571428571428571	0.47058823529411764	0.6440677966101694	0.5568627450980391	0.6440677966101694
f1-score	0.3582089552238806	0.7799999999999999	0.5517241379310345	0.6440677966101694	0.5633110310516384	0.6308205902108394
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
