	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.42424242424242425	0.6494845360824743	0.48936170212765956	0.5649717514124294	0.5210295541508526	0.5588080476864443
recall	0.4	0.6923076923076923	0.45098039215686275	0.5649717514124294	0.5144293614881851	0.5649717514124294
f1-score	0.411764705882353	0.6702127659574467	0.46938775510204084	0.5649717514124294	0.5171217423139468	0.5612423837187237
support	35.0	91.0	51.0	0.5649717514124294	177.0	177.0
