	precision	recall	f1-score	support
AGAINST	0.6024096385542169	0.9803921568627451	0.746268656716418	51.0
FAVOR	0.9021739130434783	0.6859504132231405	0.779342723004695	121.0
NONE	0.6363636363636364	0.5833333333333334	0.6086956521739131	36.0
accuracy	0.7403846153846154	0.7403846153846154	0.7403846153846154	0.7403846153846154
macro avg	0.7136490626537771	0.7498919678064063	0.711435677298342	208.0
weighted avg	0.7826683940077732	0.7403846153846154	0.7416981464152225	208.0
