	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.47368421052631576	0.7333333333333333	0.6764705882352942	0.6666666666666666	0.6278293773649811	0.6656061056596293
recall	0.5142857142857142	0.8461538461538461	0.45098039215686275	0.6666666666666666	0.6038066508654744	0.6666666666666666
f1-score	0.4931506849315068	0.7857142857142856	0.5411764705882354	0.6666666666666666	0.6066804804113426	0.6574026778113149
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
