	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.47368421052631576	0.76	0.6666666666666666	0.6779661016949152	0.6334502923976607	0.6764912280701755
recall	0.5142857142857142	0.8351648351648352	0.5098039215686274	0.6779661016949152	0.6197514903397257	0.6779661016949152
f1-score	0.4931506849315068	0.7958115183246074	0.5777777777777778	0.6779661016949152	0.6222466603446307	0.6731400497559812
support	35.0	91.0	51.0	0.6779661016949152	177.0	177.0
