	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.525	0.8072289156626506	0.6296296296296297	0.6892655367231638	0.6539528484307602	0.7002482623526121
recall	0.6	0.7362637362637363	0.6666666666666666	0.6892655367231638	0.6676434676434676	0.6892655367231638
f1-score	0.56	0.7701149425287357	0.6476190476190475	0.6892655367231638	0.6592446633825945	0.6932713627044427
support	35.0	91.0	51.0	0.6892655367231638	177.0	177.0
