	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.2727272727272727	0.5808823529411765	0.5666666666666667	0.559322033898305	0.473425430778372	0.515851687362156
recall	0.08571428571428572	0.8681318681318682	0.3333333333333333	0.559322033898305	0.4290598290598291	0.559322033898305
f1-score	0.13043478260869562	0.696035242290749	0.4197530864197531	0.559322033898305	0.4154077037730659	0.5045866206054798
support	35.0	91.0	51.0	0.559322033898305	177.0	177.0
