	precision	recall	f1-score	support
AGAINST	0.6428571428571429	0.25	0.36	72.0
FAVOR	0.36065573770491804	0.6875	0.4731182795698925	32.0
NONE	0.6825396825396826	0.7747747747747747	0.7257383966244727	111.0
accuracy	0.586046511627907	0.586046511627907	0.586046511627907	0.586046511627907
macro avg	0.5620175210339146	0.5707582582582583	0.5196188920647884	215.0
weighted avg	0.621342337926402	0.586046511627907	0.5656592882397815	215.0
