	precision	recall	f1-score	support
AGAINST	0.8035714285714286	0.8823529411764706	0.8411214953271029	51.0
FAVOR	0.8938053097345132	0.8347107438016529	0.8632478632478632	121.0
NONE	0.5897435897435898	0.6388888888888888	0.6133333333333332	36.0
accuracy	0.8125	0.8125	0.8125	0.8125
macro avg	0.7623734426831773	0.7853175246223375	0.772567563969433	208.0
weighted avg	0.8190545892585971	0.8125	0.8145682101667003	208.0
