	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5757575757575758	0.797752808988764	0.6	0.6949152542372882	0.6578367949154466	0.6968758235564558
recall	0.5428571428571428	0.7802197802197802	0.6470588235294118	0.6949152542372882	0.656711915535445	0.6949152542372882
f1-score	0.5588235294117646	0.7888888888888889	0.6226415094339622	0.6949152542372882	0.6567846425782052	0.6954939514092245
support	35.0	91.0	51.0	0.6949152542372882	177.0	177.0
