	precision	recall	f1-score	support
AGAINST	0.8153846153846154	0.7361111111111112	0.7737226277372263	72.0
FAVOR	0.5555555555555556	0.625	0.5882352941176471	32.0
NONE	0.8333333333333334	0.8558558558558559	0.8444444444444446	111.0
accuracy	0.7813953488372093	0.7813953488372093	0.7813953488372093	0.7813953488372093
macro avg	0.7347578347578348	0.738988988988989	0.7354674554331059	215.0
weighted avg	0.7859789306300934	0.7813953488372093	0.7826274043822248	215.0
