	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.38333333333333336	0.8	0.6382978723404256	0.615819209039548	0.607210401891253	0.6710161477741715
recall	0.6571428571428571	0.6153846153846154	0.5882352941176471	0.615819209039548	0.6202542555483732	0.615819209039548
f1-score	0.4842105263157894	0.6956521739130435	0.6122448979591838	0.615819209039548	0.5973691993960055	0.6298090736895929
support	35.0	91.0	51.0	0.615819209039548	177.0	177.0
