	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.38636363636363635	0.7555555555555555	0.6511627906976745	0.6384180790960452	0.5976939942056221	0.6524722325077075
recall	0.4857142857142857	0.7472527472527473	0.5490196078431373	0.6384180790960452	0.5939955469367234	0.6384180790960452
f1-score	0.4303797468354431	0.7513812154696132	0.5957446808510639	0.6384180790960452	0.59250188105204	0.6430619235614665
support	35.0	91.0	51.0	0.6384180790960452	177.0	177.0
