	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.2857142857142857	0.6638655462184874	0.7666666666666667	0.6214689265536724	0.5720821661998133	0.6187105350614822
recall	0.22857142857142856	0.8681318681318682	0.45098039215686275	0.6214689265536724	0.5158945629533865	0.6214689265536724
f1-score	0.25396825396825395	0.7523809523809525	0.5679012345679013	0.6214689265536724	0.5247501469723692	0.6006695961498222
support	35.0	91.0	51.0	0.6214689265536724	177.0	177.0
