	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3673469387755102	0.8260869565217391	0.6271186440677966	0.632768361581921	0.6068508464550154	0.678045800836603
recall	0.5142857142857142	0.6263736263736264	0.7254901960784313	0.632768361581921	0.6220498455792574	0.632768361581921
f1-score	0.42857142857142855	0.7125	0.6727272727272727	0.632768361581921	0.6045995670995671	0.6448959938366718
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
