	precision	recall	f1-score	support
AGAINST	0.8863636363636364	0.5416666666666666	0.6724137931034482	72.0
FAVOR	0.5666666666666667	0.53125	0.5483870967741935	32.0
NONE	0.7163120567375887	0.9099099099099099	0.8015873015873017	111.0
accuracy	0.7302325581395349	0.7302325581395349	0.7302325581395349	0.7302325581395349
macro avg	0.7231141199226306	0.6609421921921922	0.6741293971549811	215.0
weighted avg	0.7509867602297093	0.7302325581395349	0.7206435845414556	215.0
