	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.4026068221901554	0.7299999999999999	0.5640307840307839	0.5841666666666666	0.569861111111111	0.2700000000000001	0.3055555555555556	0.2569444444444444	0.37378968253968253	0.375	0.4020833333333334
1	0.4830976122642788	0.76	0.5586640211640209	0.5568055555555556	0.5929166666666668	0.4619444444444443	0.4756944444444444	0.4736111111111111	0.4286843711843711	0.4218650793650794	0.4798611111111111
2	0.4904585537918871	0.7716666666666667	0.5947089947089947	0.5948611111111112	0.6229166666666668	0.4449206349206349	0.45694444444444443	0.4548611111111111	0.4317460317460315	0.4138888888888888	0.4784722222222222
3	0.497200176366843	0.7733333333333331	0.6480687830687831	0.6552777777777778	0.6747222222222222	0.4253968253968254	0.4354166666666667	0.43680555555555556	0.4181349206349205	0.4222222222222223	0.4388888888888889
4	0.5051256613756613	0.7633333333333331	0.6429166666666667	0.6569444444444444	0.663888888888889	0.4292063492063491	0.4430555555555555	0.4305555555555555	0.44325396825396823	0.43958333333333327	0.48541666666666666
5	0.47399029982363305	0.7633333333333333	0.6111574074074073	0.6341666666666667	0.6205555555555555	0.40019841269841266	0.4122222222222222	0.40041666666666664	0.4106150793650793	0.43125	0.4083333333333333
6	0.49234126984126975	0.748333333333333	0.5996825396825396	0.6243055555555556	0.6148611111111112	0.4547222222222222	0.4791666666666667	0.44583333333333336	0.4226190476190475	0.4305555555555555	0.44166666666666665
7	0.45811828603495264	0.7316666666666666	0.5490013227513227	0.5886111111111111	0.5413888888888889	0.42396464646464627	0.44305555555555554	0.4277777777777777	0.40138888888888885	0.4236111111111111	0.4131944444444445
8	0.48359347442680756	0.7649999999999999	0.6239947089947088	0.6327777777777777	0.64875	0.40603174603174597	0.4236111111111111	0.41736111111111107	0.42075396825396816	0.43402777777777773	0.4409722222222222
9	0.5005423280423278	0.7533333333333333	0.6320171957671956	0.6479166666666668	0.6579166666666666	0.41547619047619033	0.43194444444444446	0.41875	0.45413359788359764	0.45625	0.4830555555555555
10	0.46460858585858567	0.7400000000000002	0.6288455988455987	0.6427777777777777	0.6459722222222222	0.38789682539682524	0.41458333333333325	0.3840277777777778	0.37708333333333327	0.4159722222222222	0.3784722222222222
11	0.44740840949174276	0.7516666666666666	0.6014285714285713	0.6208333333333332	0.6090277777777777	0.41380952380952374	0.44166666666666665	0.40625	0.3269871332371332	0.3265277777777778	0.3580555555555555
12	0.4905974426807759	0.7666666666666664	0.6649007936507935	0.6826388888888889	0.6704166666666667	0.3851190476190475	0.40625000000000006	0.39374999999999993	0.42177248677248674	0.43263888888888885	0.43527777777777776
13	0.48517075517075503	0.7616666666666667	0.5892658730158729	0.5937499999999999	0.6131944444444444	0.42277777777777764	0.4361111111111111	0.42916666666666664	0.4434686147186146	0.4534722222222222	0.47013888888888894
14	0.4897562930896263	0.7550000000000002	0.6156776094276094	0.6269444444444444	0.6438888888888888	0.44069444444444444	0.4506944444444444	0.4479166666666667	0.4128968253968252	0.4118055555555555	0.4493055555555555
