	precision	recall	f1-score	support
AGAINST	0.7424242424242424	0.6805555555555556	0.7101449275362319	72.0
FAVOR	0.5357142857142857	0.46875	0.5	32.0
NONE	0.7520661157024794	0.8198198198198198	0.7844827586206897	111.0
accuracy	0.7209302325581395	0.7209302325581395	0.7209302325581395	0.7209302325581395
macro avg	0.6767348812803359	0.6563751251251251	0.6648758953856405	215.0
weighted avg	0.7166360066994317	0.7209302325581395	0.7172466092535128	215.0
