	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.46875	0.782608695652174	0.6037735849056604	0.672316384180791	0.6183774268526113	0.6690174809860819
recall	0.42857142857142855	0.7912087912087912	0.6274509803921569	0.672316384180791	0.6157437333907921	0.672316384180791
f1-score	0.4477611940298507	0.7868852459016393	0.6153846153846154	0.672316384180791	0.6166770184387018	0.6704113816537252
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
