	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.0	0.6605504587155964	0.49230769230769234	0.5875706214689266	0.38428605034109625	0.48145640706673215
recall	0.0	0.7912087912087912	0.6274509803921569	0.5875706214689266	0.4728865905336493	0.5875706214689266
f1-score	0.0	0.7200000000000001	0.5517241379310345	0.5875706214689266	0.4239080459770115	0.5291408533021625
support	35.0	91.0	51.0	0.5875706214689266	177.0	177.0
