	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3617021276595745	0.7802197802197802	0.6153846153846154	0.632768361581921	0.5857688410879901	0.6499671743090424
recall	0.4857142857142857	0.7802197802197802	0.47058823529411764	0.632768361581921	0.5788407670760612	0.632768361581921
f1-score	0.41463414634146345	0.7802197802197802	0.5333333333333333	0.632768361581921	0.5760624199648591	0.6367920628358826
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
