	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.36	0.7682926829268293	0.5428571428571428	0.6214689265536724	0.5570499419279907	0.622600838599185
recall	0.2571428571428571	0.6923076923076923	0.7450980392156863	0.6214689265536724	0.5648495295554119	0.6214689265536724
f1-score	0.3	0.7283236994219653	0.6280991735537191	0.6214689265536724	0.5521409576585615	0.6147486694838334
support	35.0	91.0	51.0	0.6214689265536724	177.0	177.0
