	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4838709677419355	0.7717391304347826	0.6481481481481481	0.6836158192090396	0.6345860821082888	0.6792050864185792
recall	0.42857142857142855	0.7802197802197802	0.6862745098039216	0.6836158192090396	0.6316885728650434	0.6836158192090396
f1-score	0.4545454545454545	0.7759562841530054	0.6666666666666666	0.6836158192090396	0.6323894684550422	0.6809102416215503
support	35.0	91.0	51.0	0.6836158192090396	177.0	177.0
