	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5	0.7659574468085106	0.6	0.672316384180791	0.6219858156028368	0.6655487438394038
recall	0.4	0.7912087912087912	0.6470588235294118	0.672316384180791	0.612755871579401	0.672316384180791
f1-score	0.4444444444444445	0.7783783783783782	0.6226415094339622	0.672316384180791	0.6151547774189283	0.6674729094300568
support	35.0	91.0	51.0	0.672316384180791	177.0	177.0
