	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.45901293669198245	0.6551535087719298	0.4950961912912236	0.46777842040999945	0.5687865497076023	0.43205551758183336	0.4973997493734337	0.4504385964912281	0.44988710120289055	0.43692564745196316	0.5259711779448621
1	0.5389538529081466	0.7033991228070176	0.6738058801770714	0.6790553744501113	0.7266186299081037	0.5275138604085973	0.6113408521303257	0.5646929824561403	0.41554181813877106	0.4127468291941976	0.48352130325814535
2	0.623950709065586	0.725328947368421	0.743715935902672	0.7400480367585631	0.8211361737677527	0.5929577732209311	0.636842105263158	0.6082080200501253	0.5351784180731548	0.5613095238095238	0.5787385129490394
3	0.6212151152940626	0.7384868421052632	0.7689458932879984	0.764336978810663	0.8260955418850155	0.554344193817878	0.6324561403508773	0.5171052631578948	0.5403552587763114	0.5807644110275689	0.5499373433583961
4	0.6371025760731643	0.737390350877193	0.7533094399580469	0.743358395989975	0.8159878863826232	0.6240278727120834	0.6758771929824561	0.6285087719298247	0.533970415549363	0.5649749373433582	0.5573308270676692
5	0.6593199089841869	0.7549342105263158	0.7383816150060278	0.7450669944090996	0.8073678514467989	0.6369313435102908	0.6763157894736841	0.6486842105263158	0.6026467684362422	0.6109649122807018	0.6339598997493734
6	0.6383096578294453	0.7598684210526315	0.7828922193927581	0.7657999164578113	0.866906850459482	0.5684818105870738	0.6021929824561404	0.5881578947368421	0.563554943508504	0.5546052631578948	0.6078947368421053
7	0.6306451847086523	0.75	0.8027693797430641	0.7932852965747702	0.8490288220551379	0.558198234514024	0.6243107769423559	0.5588972431077694	0.5309679398688688	0.5464912280701754	0.5600146198830409
8	0.5958287139940122	0.7165570175438597	0.7030874996886575	0.728936925647452	0.7221804511278195	0.501132639290534	0.6232456140350877	0.4852443609022557	0.5832660030028453	0.643577694235589	0.5915726817042607
9	0.6397546740039	0.7384868421052632	0.774437503500971	0.7673558897243108	0.8343415356573252	0.570727956254272	0.6475563909774437	0.5424812030075189	0.5740985622564571	0.5976190476190476	0.58671679197995
