	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.41304347826086957	0.7422680412371134	0.6764705882352942	0.6440677966101694	0.6105940359110924	0.6582085508006088
recall	0.5428571428571428	0.7912087912087912	0.45098039215686275	0.6440677966101694	0.5950154420742656	0.6440677966101694
f1-score	0.46913580246913583	0.7659574468085107	0.5411764705882354	0.6440677966101694	0.5920899066219606	0.6424965013897979
support	35.0	91.0	51.0	0.6440677966101694	177.0	177.0
