	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.55	0.7027027027027027	0.6086956521739131	0.6610169491525424	0.6204661182922053	0.6454204757447204
recall	0.3142857142857143	0.8571428571428571	0.5490196078431373	0.6610169491525424	0.5734827264239029	0.6610169491525424
f1-score	0.4	0.7722772277227723	0.577319587628866	0.6610169491525424	0.5831989384505462	0.6424888513663528
support	35.0	91.0	51.0	0.6610169491525424	177.0	177.0
