	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.45454545454545453	0.7307692307692307	0.675	0.6666666666666666	0.6201048951048951	0.6600796096558809
recall	0.42857142857142855	0.8351648351648352	0.5294117647058824	0.6666666666666666	0.5977160094807153	0.6666666666666666
f1-score	0.4411764705882353	0.7794871794871795	0.5934065934065933	0.6666666666666666	0.6046900811606694	0.6589731416251855
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
