	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4634146341463415	0.75	0.6818181818181818	0.6666666666666666	0.6317442719881744	0.6736849687449109
recall	0.5428571428571428	0.7582417582417582	0.5882352941176471	0.6666666666666666	0.6297780650721827	0.6666666666666666
f1-score	0.5	0.7540983606557377	0.631578947368421	0.6666666666666666	0.6285591026747196	0.6685507182794441
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
