	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.3684210526315789	0.8181818181818182	0.6111111111111112	0.6101694915254238	0.5992379939748361	0.6695816325611151
recall	0.6	0.5934065934065934	0.6470588235294118	0.6101694915254238	0.6134884723120018	0.6101694915254238
f1-score	0.4565217391304348	0.6878980891719746	0.6285714285714287	0.6101694915254238	0.5909970856246126	0.6250515810246201
support	35.0	91.0	51.0	0.6101694915254238	177.0	177.0
