	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5	0.7009345794392523	0.75	0.6666666666666666	0.6503115264797508	0.6753392470563387
recall	0.5428571428571428	0.8241758241758241	0.47058823529411764	0.6666666666666666	0.6125404007756949	0.6666666666666666
f1-score	0.5205479452054795	0.7575757575757576	0.5783132530120481	0.6666666666666666	0.6188123185977618	0.659053943080227
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
