	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.47368421052631576	0.7901234567901234	0.5862068965517241	0.655367231638418	0.6166715212893877	0.6687951054263289
recall	0.5142857142857142	0.7032967032967034	0.6666666666666666	0.655367231638418	0.6280830280830281	0.655367231638418
f1-score	0.4931506849315068	0.7441860465116279	0.6238532110091743	0.655367231638418	0.6203966474841031	0.6598741128058122
support	35.0	91.0	51.0	0.655367231638418	177.0	177.0
