	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5833333333333334	0.7916666666666666	0.5789473684210527	0.6949152542372882	0.6513157894736842	0.6891788086034295
recall	0.4	0.8351648351648352	0.6470588235294118	0.6949152542372882	0.6274078862314156	0.6949152542372882
f1-score	0.4745762711864407	0.8128342245989305	0.6111111111111113	0.6949152542372882	0.6328405356321608	0.6878234496988406
support	35.0	91.0	51.0	0.6949152542372882	177.0	177.0
