	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5588235294117647	0.7849462365591398	0.66	0.7062146892655368	0.6679232553236348	0.704231248905613
recall	0.5428571428571428	0.8021978021978022	0.6470588235294118	0.7062146892655368	0.6640379228614522	0.7062146892655368
f1-score	0.5507246376811593	0.7934782608695653	0.6534653465346535	0.7062146892655368	0.6658894150284594	0.7051334278601037
support	35.0	91.0	51.0	0.7062146892655368	177.0	177.0
