	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.4523809523809524	0.7789473684210526	0.625	0.6666666666666666	0.6187761069340016	0.6700143720884131
recall	0.5428571428571428	0.8131868131868132	0.49019607843137253	0.6666666666666666	0.6154133448251096	0.6666666666666666
f1-score	0.49350649350649345	0.7956989247311829	0.5494505494505494	0.6666666666666666	0.6128853225627419	0.6649904375437453
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
