	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.0	0.6131386861313869	0.7	0.632768361581921	0.43771289537712893	0.5169244092539899
recall	0.0	0.9230769230769231	0.5490196078431373	0.632768361581921	0.49069884364002014	0.632768361581921
f1-score	0.0	0.736842105263158	0.6153846153846154	0.632768361581921	0.45074224021592446	0.556142638212219
support	35.0	91.0	51.0	0.632768361581921	177.0	177.0
