	AGAINST	FAVOR	NONE	accuracy	macro avg	weighted avg
precision	0.5277777777777778	0.7346938775510204	0.627906976744186	0.6666666666666666	0.6301262106909947	0.6630091575893705
recall	0.5428571428571428	0.7912087912087912	0.5294117647058824	0.6666666666666666	0.6211592329239388	0.6666666666666666
f1-score	0.5352112676056338	0.7619047619047619	0.5744680851063829	0.6666666666666666	0.6238613715389262	0.6630711866664183
support	35.0	91.0	51.0	0.6666666666666666	177.0	177.0
